holding_id,snapshot_id,security_name,isin,percentage_to_nav
88f0ef92-64d4-417e-8469-8b215ee2341b,b73b7508-06ea-4fc2-bf55-c24e16b69e3c,Securitized Debt Instruments,,7.209543
f488678d-93e4-4494-8eee-c827c39c0e53,37f43b32-d904-4205-b1e5-ab54f48d8157,Securitized Debt Instruments,,2.667375
c1bc280c-14e4-4867-b742-6475c9bf8d4e,15a69581-ff1e-4d29-bca3-7873d0da7736,Securitized Debt Instruments,,3.227072
192788e5-14d1-4741-8d3f-ee50ae39ece3,503ae4a1-8e5e-4c47-9bd3-871c88b84f80,Securitized Debt Instruments,,3.324544
f289dc0a-f41d-4553-815f-ab15a72352d9,2ca06aa1-2082-4dfd-80b6-307ee8dffb82,Securitized Debt Instruments,,5.955494
e737bec5-fae2-4620-a25f-b164a28e4060,e570bd61-3be2-4cf4-b90a-b4b30b9c0b1f,Securitized Debt Instruments,,7.914889
98fc58e3-6c0f-4a91-9e2b-7c0cc8d3a974,1260f009-2874-47b3-98c4-876c6d37ecad,Securitized Debt Instruments,,2.61286
428b1a6c-aec0-45d6-8554-32bfbe057694,be04c87b-3912-4b97-bacf-de8395c41191,Securitized Debt Instruments,,0.267383
82515a13-9203-43fe-a5af-f34b4b4d72b6,800a565d-9f3e-4795-b18d-75d4ba51659c,Securitized Debt Instruments,,5.657292
264670bd-b154-4615-a65c-708f1effd60d,72b7362a-0ead-4b79-a51c-1289665063db,Securitized Debt Instruments,,8.135341
4b923996-8833-41f8-99cb-940a1ca65b26,6e52e580-3ade-4cc2-ba2d-bccacb706347,Securitized Debt Instruments,,7.4155
5dcb9009-726e-4876-b6d7-dd7f44ff509c,dfecfaf2-d64b-487d-bb9a-83027978490b,Securitized Debt Instruments,,2.646249
35c6b04a-c79c-4dc8-a201-8763f54982a6,248e7151-16f0-488f-9425-2d106864e74c,Securitized Debt Instruments,,3.226922
e5e2b2c4-fe2f-43ed-b335-27a93d238b6c,f8eb49f1-cc94-4aeb-a67c-6dea210be6ec,Securitized Debt Instruments,,3.365041
adffaac4-c323-4422-a21e-c8c32f135901,cbad35d2-e8a4-4d29-9b2a-7d622a4f6bdc,Securitized Debt Instruments,,5.890274
d6ea5755-a989-4e15-b23f-3ae600f3e839,e0718653-936e-4eaa-98fe-27b5eb69dd1f,Securitized Debt Instruments,,7.881545
4a4f9936-dc5a-427d-ac87-5bc53184fd29,59364f12-e3f1-47e2-b005-6ee09d7e4f3f,Securitized Debt Instruments,,2.528548
e3c34787-c46a-40dd-ae10-2a6417b10ce5,24b3831d-398a-4f4f-b484-085796555287,Securitized Debt Instruments,,0.265525
940150fd-372f-4dc6-b4ef-8e1a584df0b2,6877b869-0590-4b44-8a86-96f5ea9896b5,Securitized Debt Instruments,,5.630948
36ba68ba-1d1b-40d8-9537-840749f55d48,dad0fe8c-b3e2-47ba-8229-8e8b4ad53b9a,Securitized Debt Instruments,,2.64682
9c5bb5d6-2be4-4daa-940f-5525c3a790a9,d52b0ba9-4f3f-4d39-86c7-dfa160e1949c,Securitized Debt Instruments,,3.256132
12b506d7-d3e5-4d48-a151-60a512177b0e,0d5d85ac-27d6-429d-ae63-ed2f8858194e,Securitized Debt Instruments,,3.527245
a2b92a53-f5e3-40a1-895e-3b00a1a34eef,b1ff206d-17fe-424d-8ee6-0cab27576e9a,Securitized Debt Instruments,,6.149805
afbafaa9-24b2-48e8-b292-b5824c4a9bee,09d917fe-7637-4746-8937-2db3b5959f38,Securitized Debt Instruments,,7.90674
cc60815c-5cb2-4e9f-b850-50aa2c550fbf,3e5581fd-c031-4bf3-ac02-dc23b997b8f5,Securitized Debt Instruments,,2.433018
f55ad426-ee0c-496a-b89a-16571c998f37,09b73127-f3a3-40b3-972c-7e56d912d44f,Securitized Debt Instruments,,0.290866
2212186e-20e2-413a-865c-eeb896d12256,40c928e5-990b-48c1-b68c-15cc1c9dc530,Securitized Debt Instruments,,5.641873
418f5516-893c-427d-9e53-f99ff62ca876,4b960579-40e7-4d2e-bf7e-893dc84fc90c,Securitized Debt Instruments,,8.087524
18bfef30-2203-421c-9ae6-dd3a90d34902,79635475-7969-4fae-ae0b-02911d167cf7,Securitized Debt Instruments,,7.45338
79ca1bdc-4b4b-47a7-a810-3704866d6c49,0b894809-7041-4b74-8211-ac73216a7d7c,Securitized Debt Instruments,,8.097671
2b861499-d41f-4647-9524-f712d08a795d,8ba79e27-d4fc-4ecd-a508-beb3c4df0704,Securitized Debt Instruments,,7.519859
e0ff5c03-e3af-4e37-a395-6c3854307e3b,b64c73d4-b626-4735-8b59-06c2d9cb2a27,Securitized Debt Instruments,,2.642918
9e216aab-e080-4ced-ab6b-8d2d086f31db,103607a3-4723-4565-b948-802ff95ec896,Securitized Debt Instruments,,3.250089
70b36eb7-78a2-4d85-a9b8-12c9a23b1425,39ac33ed-b05a-46e2-9011-b2e5839f72f4,Securitized Debt Instruments,,3.536273
ebe0470a-b7af-441b-9d10-b98d73457409,ae6c8342-c8e0-4a88-8964-991d6f062081,Securitized Debt Instruments,,6.332922
f0b0f0e6-0881-4353-97fa-1fd54e5596b7,0e806506-6522-4aca-a51e-26241a0a813d,Securitized Debt Instruments,,8.764827
00f56848-591d-4095-943a-0a0c7d24685e,27c8ff99-f65a-4581-b8ef-32b89661022c,Securitized Debt Instruments,,2.662116
55884edd-54c0-4d58-aa9e-6842331e0de2,6255f4fb-fde4-43a6-ab45-06e5776c0759,Securitized Debt Instruments,,0.287911
f0787396-8f25-4432-b9ec-b95c0ba3c2ba,0d5793c7-0f2c-4006-9913-a28374646b0a,Securitized Debt Instruments,,5.63825
736e404d-324d-482a-ba6a-7475b11485f6,abe3887a-6eb8-4873-9002-748b300fc686,Securitized Debt Instruments,,8.154853
96eb50f2-29e5-4dd3-a9d8-d26876a79379,82c3a1b8-9182-424f-a110-aea95f6e9206,Securitized Debt Instruments,,7.636053
7ac40e7d-4e25-4c01-99d5-8675b6e3d571,1d115c80-b022-4890-b7f4-b74b3a35ddd2,Securitized Debt Instruments,,2.670632
6eb90c9d-c8b2-4ef8-ae9d-71c1deb027c5,783a9479-3ccd-4c61-acef-0333ecda0e33,Securitized Debt Instruments,,3.327798
9e968977-7b7b-412f-af0e-a7cde51a799a,c0cf97e9-43df-4048-a870-f6b0f88c507d,Securitized Debt Instruments,,3.699693
7ca12fd8-08eb-40b3-aff9-3954b857a522,5976105c-a345-4931-897f-03c7f9e6e0a0,Securitized Debt Instruments,,6.385106
22a05f1e-2bd6-4ba1-9e5f-49c662f80ae3,d0a5543f-6e38-404f-b07a-f1c7633dd9a3,Securitized Debt Instruments,,8.104512
1e84789c-6f1f-42be-aa21-9bf64c6b12c3,4bb0dcfc-f4cd-47a7-95ff-744e7c6a77f2,Securitized Debt Instruments,,2.333429
8c72be34-887e-4519-b5ff-2fa47561bd82,5d26564f-493a-41f5-8432-dce13bb80def,Securitized Debt Instruments,,0.311661
2b1b1a20-db35-40ba-bf18-6451b1eb1fff,e31be415-03c7-4f16-943d-1f9738105924,Securitized Debt Instruments,,5.816969
d1af81bc-19fc-4104-8276-fa416121e4bb,ff902fbe-e046-4a22-a2df-3ccc08a1f460,Securitized Debt Instruments,,7.989343
34203fa7-ad37-4203-81d0-23f81d92b1e1,e548700d-1cb4-4474-aec8-8a9d1a038f84,Securitized Debt Instruments,,7.74815
8797b344-b788-4d2c-8410-a032755015a0,d6d08827-8ed2-41f6-82eb-eedfae4f304a,Securitized Debt Instruments,,2.660369
5f9eda52-a8db-4850-9e9a-3efdf75c2003,8c16b220-8868-47e9-b462-5f860c392e78,Securitized Debt Instruments,,3.32413
