631,NJ Overnight Fund - Regular Plan - Growth Option,NJ Overnight Fund - Regular Plan - Growth Option,NJ Overnight Fund - Regular Plan - Growth Option,NJ Overnight Fund - Regular Plan - Growth Option
632,1040.3025,,,07-Apr-2023 19:26:00
633,PGIM India Mutual Fund,PGIM India Mutual Fund,PGIM India Mutual Fund,PGIM India Mutual Fund
634,PGIM India Liquid Fund (Earlier known as PGIM India Insta Cash Fund),PGIM India Liquid Fund (Earlier known as PGIM India Insta Cash Fund),PGIM India Liquid Fund (Earlier known as PGIM India Insta Cash Fund),PGIM India Liquid Fund (Earlier known as PGIM India Insta Cash Fund)
635,PGIM India Liquid Fund - Daily Dividend,PGIM India Liquid Fund - Daily Dividend,PGIM India Liquid Fund - Daily Dividend,PGIM India Liquid Fund - Daily Dividend
636,100.304,,,07-Apr-2023 15:16:50
637,PGIM India Liquid Fund - Direct Plan - Daily Dividend,PGIM India Liquid Fund - Direct Plan - Daily Dividend,PGIM India Liquid Fund - Direct Plan - Daily Dividend,PGIM India Liquid Fund - Direct Plan - Daily Dividend
638,108.57,,,07-Apr-2023 15:16:50
639,PGIM India Liquid Fund - Direct Plan - Growth,PGIM India Liquid Fund - Direct Plan - Growth,PGIM India Liquid Fund - Direct Plan - Growth,PGIM India Liquid Fund - Direct Plan - Growth
640,293.8668,,,07-Apr-2023 15:16:50
641,PGIM India Liquid Fund - Direct Plan - Monthly Dividend,PGIM India Liquid Fund - Direct Plan - Monthly Dividend,PGIM India Liquid Fund - Direct Plan - Monthly Dividend,PGIM India Liquid Fund - Direct Plan - Monthly Dividend
642,111.0592,,,07-Apr-2023 15:16:50
643,PGIM India Liquid Fund - Direct Plan - Weekly Dividend,PGIM India Liquid Fund - Direct Plan - Weekly Dividend,PGIM India Liquid Fund - Direct Plan - Weekly Dividend,PGIM India Liquid Fund - Direct Plan - Weekly Dividend
644,100.5231,,,07-Apr-2023 15:16:50
645,PGIM India Liquid Fund - Growth,PGIM India Liquid Fund - Growth,PGIM India Liquid Fund - Growth,PGIM India Liquid Fund - Growth
646,291.2374,,,07-Apr-2023 15:16:50
647,PGIM India Liquid Fund - Monthly Dividend,PGIM India Liquid Fund - Monthly Dividend,PGIM India Liquid Fund - Monthly Dividend,PGIM India Liquid Fund - Monthly Dividend
648,111.7037,,,07-Apr-2023 15:16:50
649,PGIM India Liquid Fund - Weekly Dividend,PGIM India Liquid Fund - Weekly Dividend,PGIM India Liquid Fund - Weekly Dividend,PGIM India Liquid Fund - Weekly Dividend
650,100.5227,,,07-Apr-2023 15:16:50
651,PGIM India Overnight Fund,PGIM India Overnight Fund,PGIM India Overnight Fund,PGIM India Overnight Fund
652,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option,PGIM India Overnight Fund - Direct Plan - Daily Dividend Option
653,1000.0063,,,07-Apr-2023 15:16:50
654,PGIM India Overnight Fund - Direct Plan - Growth Option,PGIM India Overnight Fund - Direct Plan - Growth Option,PGIM India Overnight Fund - Direct Plan - Growth Option,PGIM India Overnight Fund - Direct Plan - Growth Option
655,1158.5081,,,07-Apr-2023 15:16:50
656,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option,PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option
657,1000.1834,,,07-Apr-2023 15:16:50
658,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option,PGIM India Overnight Fund - Regular Plan - Daily Dividend Option
659,1000,,,07-Apr-2023 15:16:50
660,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option,PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option
661,1000.226,,,07-Apr-2023 15:16:50
662,PGIM India Overnight Fund - Regular Plan- Growth Option,PGIM India Overnight Fund - Regular Plan- Growth Option,PGIM India Overnight Fund - Regular Plan- Growth Option,PGIM India Overnight Fund - Regular Plan- Growth Option
663,1154.9988,,,07-Apr-2023 15:16:50
664,Quantum Mutual Fund,Quantum Mutual Fund,Quantum Mutual Fund,Quantum Mutual Fund
665,Quantum Liquid Fund,Quantum Liquid Fund,Quantum Liquid Fund,Quantum Liquid Fund
666,Quantum Liquid Fund - Direct Plan Daily IDCW,Quantum Liquid Fund - Direct Plan Daily IDCW,Quantum Liquid Fund - Direct Plan Daily IDCW,Quantum Liquid Fund - Direct Plan Daily IDCW
667,10.0117,,,07-Apr-2023 01:54:02
668,Quantum Liquid Fund - Direct Plan Growth Option,Quantum Liquid Fund - Direct Plan Growth Option,Quantum Liquid Fund - Direct Plan Growth Option,Quantum Liquid Fund - Direct Plan Growth Option
669,30.3240,,,07-Apr-2023 01:54:02
670,Quantum Liquid Fund - Direct Plan Monthly IDCW,Quantum Liquid Fund - Direct Plan Monthly IDCW,Quantum Liquid Fund - Direct Plan Monthly IDCW,Quantum Liquid Fund - Direct Plan Monthly IDCW
671,10.0373,,,07-Apr-2023 01:54:02
672,Quantum Liquid Fund - Regular Plan Daily IDCW,Quantum Liquid Fund - Regular Plan Daily IDCW,Quantum Liquid Fund - Regular Plan Daily IDCW,Quantum Liquid Fund - Regular Plan Daily IDCW
673,10.0002,,,07-Apr-2023 01:54:02
674,Quantum Liquid Fund - Regular Plan Growth Option,Quantum Liquid Fund - Regular Plan Growth Option,Quantum Liquid Fund - Regular Plan Growth Option,Quantum Liquid Fund - Regular Plan Growth Option
675,30.1795,,,07-Apr-2023 01:54:02
676,Quantum Liquid Fund - Regular Plan Monthly IDCW,Quantum Liquid Fund - Regular Plan Monthly IDCW,Quantum Liquid Fund - Regular Plan Monthly IDCW,Quantum Liquid Fund - Regular Plan Monthly IDCW
677,10.0322,,,07-Apr-2023 01:54:02
678,Samco Mutual Fund,Samco Mutual Fund,Samco Mutual Fund,Samco Mutual Fund
679,Samco Overnight Fund,Samco Overnight Fund,Samco Overnight Fund,Samco Overnight Fund
680,Samco Overnight Fund - Direct Plan - Growth Option,Samco Overnight Fund - Direct Plan - Growth Option,Samco Overnight Fund - Direct Plan - Growth Option,Samco Overnight Fund - Direct Plan - Growth Option
681,1030.8393,,,07-Apr-2023 00:21:49
682,Samco Overnight Fund - Regular Plan - Growth Option,Samco Overnight Fund - Regular Plan - Growth Option,Samco Overnight Fund - Regular Plan - Growth Option,Samco Overnight Fund - Regular Plan - Growth Option
683,1029.8290,,,07-Apr-2023 00:21:49
684,SBI Mutual Fund,SBI Mutual Fund,SBI Mutual Fund,SBI Mutual Fund
685,SBI Capital Protection Oriented Fund - Series A (Plan 3),SBI Capital Protection Oriented Fund - Series A (Plan 3),SBI Capital Protection Oriented Fund - Series A (Plan 3),SBI Capital Protection Oriented Fund - Series A (Plan 3)
686,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Direct Plan - Growth
687,13.3783,,,07-Apr-2023 17:24:14
688,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 3) - Regular Plan - Growth
689,13.1123,,,07-Apr-2023 17:24:14
690,SBI Capital Protection Oriented Fund - Series A (Plan 4),SBI Capital Protection Oriented Fund - Series A (Plan 4),SBI Capital Protection Oriented Fund - Series A (Plan 4),SBI Capital Protection Oriented Fund - Series A (Plan 4)
691,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Direct Plan - Growth
692,13.3089,,,07-Apr-2023 17:24:14
693,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 4) - Regular Plan - Growth
694,13.0533,,,07-Apr-2023 17:24:14
695,SBI Capital Protection Oriented Fund - Series A (Plan 5),SBI Capital Protection Oriented Fund - Series A (Plan 5),SBI Capital Protection Oriented Fund - Series A (Plan 5),SBI Capital Protection Oriented Fund - Series A (Plan 5)
696,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Direct Plan - Growth
697,13.1082,,,07-Apr-2023 17:24:14
698,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 5) - Regular Plan - Growth
699,12.8546,,,07-Apr-2023 17:24:14
700,SBI Capital Protection Oriented Fund - Series A (Plan 6),SBI Capital Protection Oriented Fund - Series A (Plan 6),SBI Capital Protection Oriented Fund - Series A (Plan 6),SBI Capital Protection Oriented Fund - Series A (Plan 6)
701,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Direct Plan - Growth
702,12.9365,,,07-Apr-2023 17:24:14
703,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 6) - Regular Plan - Growth
704,12.6834,,,07-Apr-2023 17:24:14
705,SBI Capital Protection Oriented Fund - Series A (Plan 7),SBI Capital Protection Oriented Fund - Series A (Plan 7),SBI Capital Protection Oriented Fund - Series A (Plan 7),SBI Capital Protection Oriented Fund - Series A (Plan 7)
706,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth
707,12.4683,,,07-Apr-2023 17:24:14
708,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth
709,12.2113,,,07-Apr-2023 17:24:14
710,SBI Capital Protection Oriented Fund - Series A (Plan 8),SBI Capital Protection Oriented Fund - Series A (Plan 8),SBI Capital Protection Oriented Fund - Series A (Plan 8),SBI Capital Protection Oriented Fund - Series A (Plan 8)
711,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth
712,12.7135,,,07-Apr-2023 17:24:14
713,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth
714,12.4577,,,07-Apr-2023 17:24:14
715,SBI Debt Fund Series C - 27 (391 Days),SBI Debt Fund Series C - 27 (391 Days),SBI Debt Fund Series C - 27 (391 Days),SBI Debt Fund Series C - 27 (391 Days)
716,SBI Debt Fund Series C - 27 - (391 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Direct Plan - Growth
717,13.8627,,,07-Apr-2023 17:24:14
718,SBI Debt Fund Series C - 27 - (391 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 27 - (391 Days) - Regular Plan - Growth
719,13.6837,,,07-Apr-2023 17:24:14
720,SBI Debt Fund Series C - 28 (386 Days),SBI Debt Fund Series C - 28 (386 Days),SBI Debt Fund Series C - 28 (386 Days),SBI Debt Fund Series C - 28 (386 Days)
721,SBI Debt Fund Series - C - 28 (386 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 28 (386 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 28 (386 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 28 (386 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
722,13.7214,,,07-Apr-2023 17:24:14
723,SBI Debt Fund Series C - 28 - (386 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Direct Plan - Growth
724,13.7174,,,07-Apr-2023 17:24:14
725,SBI Debt Fund Series C - 28 - (386 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 28 - (386 Days) - Regular Plan - Growth
726,13.5223,,,07-Apr-2023 17:24:14
727,SBI Debt Fund Series C - 30 (385 Days),SBI Debt Fund Series C - 30 (385 Days),SBI Debt Fund Series C - 30 (385 Days),SBI Debt Fund Series C - 30 (385 Days)
728,SBI Debt Fund Series C - 30 - (385 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Direct Plan - Growth
729,13.6903,,,07-Apr-2023 17:24:14
730,SBI Debt Fund Series C - 30 - (385 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 30 - (385 Days) - Regular Plan - Growth
731,13.5229,,,07-Apr-2023 17:24:14
732,SBI Debt Fund Series C - 32 (380 Days),SBI Debt Fund Series C - 32 (380 Days),SBI Debt Fund Series C - 32 (380 Days),SBI Debt Fund Series C - 32 (380 Days)
733,SBI Debt Fund Series - C - 32 (380 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 32 (380 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 32 (380 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 32 (380 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
734,13.6276,,,07-Apr-2023 17:24:14
735,SBI Debt Fund Series C - 32 - (380 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Direct Plan - Growth
736,13.6250,,,07-Apr-2023 17:24:14
737,SBI Debt Fund Series C - 32 - (380 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 32 - (380 Days) - Regular Plan - Growth
738,13.4520,,,07-Apr-2023 17:24:14
739,SBI DEBT FUND SERIES C - 35 (376 DAYS),SBI DEBT FUND SERIES C - 35 (376 DAYS),SBI DEBT FUND SERIES C - 35 (376 DAYS),SBI DEBT FUND SERIES C - 35 (376 DAYS)
740,SBI Debt Fund Series - C - 35 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
741,13.5533,,,07-Apr-2023 17:24:14
742,SBI Debt Fund Series - C - 35 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 35 (376 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
743,13.4109,,,07-Apr-2023 17:24:14
744,SBI Debt Fund Series C - 35 (376 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Direct Plan - Growth
745,13.5521,,,07-Apr-2023 17:24:14
746,SBI Debt Fund Series C - 35 (376 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 35 (376 Days) - Regular Plan - Growth
747,13.4095,,,07-Apr-2023 17:24:14
748,SBI Debt Fund Series C - 38 (389 Days),SBI Debt Fund Series C - 38 (389 Days),SBI Debt Fund Series C - 38 (389 Days),SBI Debt Fund Series C - 38 (389 Days)
749,SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
750,13.4284,,,07-Apr-2023 17:24:14
751,SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 38 (389 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
752,13.2844,,,07-Apr-2023 17:24:14
753,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Direct Plan - Growth
754,13.4237,,,07-Apr-2023 17:24:14
755,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth,SBI Debt Fund Series C - 38 (389 Days) - Regular Plan - Growth
756,13.2842,,,07-Apr-2023 17:24:14
757,SBI Debt Fund Series C - 43 (384 Days),SBI Debt Fund Series C - 43 (384 Days),SBI Debt Fund Series C - 43 (384 Days),SBI Debt Fund Series C - 43 (384 Days)
758,SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
759,13.4513,,,07-Apr-2023 17:24:14
760,SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Debt Fund Series - C - 43 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
